is_unknown,maha,energy,entropy
0,28.06722414085977,-4.792823,1.2816744
0,29.422221252624652,-3.3914099,1.2845852
0,41.13403090621415,-3.3050609,1.4319193
0,21.018407938004977,-3.3759055,1.4340229
0,29.011682232175147,-3.7864966,1.4631411
0,35.03481937629535,-3.355888,1.3386235
0,22.109650636110768,-3.51864,1.3624467
0,23.928967807135663,-4.4265594,1.2715303
0,21.126776398969902,-4.198779,1.0431417
0,18.867549598436423,-4.1346874,1.3064089
0,17.55249695224382,-4.750707,1.1604772
0,25.018018949868292,-3.5160358,1.4195418
0,32.973865036928665,-3.3038862,1.0330323
0,42.23347428359554,-3.1444194,1.1483679
0,40.349031367640315,-3.4264965,1.4031982
0,48.28372145581942,-2.8218307,1.5402256
0,36.500774357262884,-5.0290613,1.0215403
0,23.150695394950475,-4.436871,1.2095094
0,25.652903260281562,-4.0789776,1.3654267
0,30.267932103308063,-4.182992,1.1290201
0,33.95157148771285,-3.3823333,1.071319
0,25.86507490585324,-2.8335936,0.81861854
0,27.262211249238838,-3.8698778,1.3747805
0,19.974072615367003,-3.7527726,1.425525
0,32.46629721296844,-3.3128867,1.1360139
0,29.636682296119922,-3.7432623,0.8924869
0,26.472313686283982,-5.0117416,1.2992562
0,20.1600037958196,-5.146236,1.1354787
0,18.766003150523133,-4.7770796,1.3454401
0,20.581361706048504,-3.4024038,0.92321754
0,20.17076162534457,-3.847645,0.76272064
0,31.93292391631207,-4.226711,1.1827601
0,41.111607301414054,-5.3081856,1.0548804
0,32.72907826873844,-5.137919,1.162149
0,65.95297649028643,-5.8709483,0.9466575
0,24.93799683914213,-4.7463207,1.3321054
0,32.60503314315433,-4.770561,1.2648784
0,32.418577320355794,-4.5115304,1.3653839
0,23.19733490162572,-4.222037,1.287894
0,43.10228987429664,-4.870983,1.3245434
0,27.48355597474329,-3.9033215,1.3496796
0,30.175354933711425,-4.079751,1.3607018
0,46.03633325791313,-3.5917993,1.3740242
0,44.54067571876358,-2.0583262,1.3900393
0,31.473051733063347,-2.5832624,1.2890071
0,27.69165241703694,-4.5298944,1.3208381
0,36.373674717410466,-4.0994616,1.330864
0,50.77404294506295,-4.2603436,1.3508745
0,21.659927468522575,-3.873668,1.3154202
0,22.826735775481243,-3.498755,1.4195819
0,27.027430949887286,-2.8308625,1.321879
0,24.649962016065032,-3.9871383,1.3015428
0,25.456493679877862,-3.6551256,0.86661786
0,15.431522613492238,-3.5475922,1.391174
0,17.369975793783908,-3.559195,1.41909
0,22.96287949224463,-3.461705,1.4258446
0,23.439604271120793,-3.1080246,1.47679
0,19.30451149582931,-3.7566721,1.3945475
0,17.86322378803358,-3.442922,1.2417353
0,21.77285990867307,-4.5520887,0.7168363
0,24.718679046632275,-4.4595113,0.62257594
0,17.860649213677142,-4.2482276,0.9449776
0,13.945649463811769,-3.7368324,1.12352
0,26.039721396514693,-3.592178,1.3306696
0,17.588758438236344,-3.6965582,1.4576607
0,17.14942778566662,-4.764801,0.9829682
0,21.004823626952,-4.462208,1.0005236
0,27.015625073889872,-3.3265917,1.2333298
0,28.25825978907101,-2.808077,1.4629432
0,15.281364200004804,-4.085746,1.3647268
0,18.509604981297688,-4.1634183,1.2326317
0,21.789476541368842,-3.7972069,1.4141009
0,13.578073765679605,-4.2236195,0.78257364
0,24.353802906957917,-3.5538363,0.80720264
0,25.766106625835896,-4.1732454,0.7787122
0,26.777281346311902,-4.409968,1.3386818
0,37.864263899306124,-5.1165566,1.2159505
0,20.63334465783245,-4.4255605,1.1756634
0,26.01573533499853,-4.067042,0.8693559
0,23.69427376867141,-4.0265694,0.844427
0,22.35582473883032,-3.9166646,0.94246835
0,34.159958508334846,-3.5987768,1.4441869
0,35.6960195228875,-4.0701714,1.3990703
0,40.157973120409245,-3.9888024,1.1899664
0,24.646927621644643,-3.6744304,1.3944751
0,19.160592800148905,-4.6624036,1.0671214
0,16.397437180480757,-4.286936,0.87594
0,48.3481195775132,-3.36684,0.86484855
0,50.35002683455714,-3.2752163,1.0671825
0,27.670152048686084,-3.2437518,1.3899549
0,31.738327452254957,-4.53424,1.1812202
0,20.077950362040777,-3.4294674,1.5191945
0,30.822456189686253,-3.9347215,1.4269543
0,14.867507553217369,-4.2547526,1.0386038
0,34.377696650983644,-5.167639,0.8931038
0,33.90009738837205,-4.325939,1.2063037
0,24.949503698749435,-4.1913533,1.2393275
0,30.77928774501176,-2.3987193,1.5081745
0,25.4993702556578,-2.9513235,1.5028802
0,34.1499495914335,-3.478104,1.422183
0,37.0290013256827,-3.1769507,1.4683369
0,37.09614031022545,-3.9288917,0.7707391
0,24.359903807024942,-4.8664117,0.9309442
0,33.31100255189566,-4.414333,1.2059045
0,35.33346665294256,-4.919555,1.0536422
0,25.237738052253352,-4.989085,1.2838045
0,25.78785130155508,-4.338045,1.3400655
0,18.105856928847054,-4.2423925,1.0585462
0,16.885542625085588,-4.074728,1.4240137
0,16.62717420373923,-4.587449,1.2826751
0,20.476275817112317,-4.390567,1.3313414
0,25.71831311735638,-4.130817,1.3467282
0,25.60543176645611,-3.305084,0.89678544
0,25.717786770882,-3.5572755,1.1207451
0,33.96823498537929,-2.9196355,0.79938596
0,16.187945702750852,-3.5594933,1.0394375
0,16.032901748232252,-3.7913382,1.2498113
0,20.61993281826042,-3.981285,1.3732361
0,33.28694608225489,-4.013831,1.4070176
0,26.376521019366297,-4.544261,1.3631217
0,20.45074036693756,-3.1846628,1.1968298
0,18.494028111778444,-3.6594405,1.1164355
0,22.06587070537326,-4.650315,1.1272811
0,27.60157070180092,-4.755898,1.2442889
0,25.473176781567332,-3.624392,1.3537809
0,20.177764709996005,-3.6295116,1.4445201
0,21.402676539722837,-3.2498894,1.3649323
0,27.749334609071845,-4.5188684,0.95273864
0,14.769415989252135,-4.418023,0.94428915
0,26.41790143438396,-4.39651,0.5998163
0,31.486343429383233,-4.096951,0.94048333
0,27.582596126705003,-4.920249,0.69819236
0,31.016834365749624,-4.677543,1.1029176
0,38.053716199379025,-4.51919,1.3935041
0,29.711762733972623,-3.6139822,1.4419357
0,25.006495142452447,-4.13995,1.2771173
0,22.05354645464128,-3.4339557,1.3090075
0,16.515671723984877,-3.7550282,1.4177359
0,14.245958658997981,-4.106432,1.4355142
0,15.774115043713191,-4.3967705,1.4196285
0,19.592314839861032,-3.5845752,1.4708698
0,23.375906606695562,-4.232982,1.1081393
0,28.41335785488178,-3.9957552,0.63813794
0,25.714203064983295,-3.159649,1.3853359
0,27.4367780695419,-3.5939035,1.4367398
0,25.21867003094379,-4.564657,1.3625069
0,23.449393628629448,-4.1701236,1.0198466
0,27.1389972133204,-3.33518,1.0488245
0,22.410944003402847,-4.8614035,0.5835752
0,17.412611519312154,-4.460687,0.95517933
0,15.569656742747862,-4.624727,1.2422041
0,17.964602437557158,-4.0910997,1.43056
0,24.770287595165804,-4.9788523,1.2958019
0,16.812382897188073,-4.7259026,1.1173189
0,21.484333639256064,-3.702582,0.6987782
0,25.293305254391377,-3.5777109,1.3427252
0,26.776264716026052,-4.995556,1.1856536
0,28.288984604093358,-4.0906296,1.27523
0,47.78532806220972,-5.1501913,1.0029155
0,19.234943603739598,-3.644208,1.2864375
0,24.841300858902933,-4.3063293,0.97292197
0,32.06804076598542,-4.453288,1.3079255
0,22.34009185590265,-3.8662848,1.411779
0,42.15687323873118,-3.2660935,1.3361648
0,27.676290258291203,-4.0658717,0.7821542
0,33.37547095103716,-4.2430906,1.0368539
0,19.227234972611104,-4.1451497,0.9481514
0,24.798468150573633,-3.7079177,0.8741674
0,28.042723433462847,-3.938684,1.2005708
0,15.700048538674988,-4.1558986,1.2516532
0,18.807919454836917,-4.681144,1.0723774
0,22.191161568477145,-3.3811138,1.5108937
0,24.85375206746091,-3.7189274,1.4809673
0,22.44798160220595,-3.4255474,1.3197458
0,24.91499442148698,-3.5067425,1.4515806
0,40.24026984178775,-3.1507876,1.1318856
0,32.076559065079636,-3.0219655,1.4169616
0,36.704459545527115,-2.2868783,1.2254894
0,24.089534067841914,-3.8224773,0.92106515
0,30.033934176063056,-3.4546752,1.2145405
0,33.27765162089354,-2.8885126,1.3315759
0,23.499367745576333,-3.93634,1.3906437
0,20.66043014070037,-4.404222,1.3648696
0,23.637327680090927,-4.8303514,1.3587718
0,19.40105858333025,-3.699654,1.4273417
0,35.492032700582634,-4.1741614,0.42293417
0,51.63946429610995,-3.9975076,0.6052168
0,28.239988747697023,-4.1904306,1.1911991
0,17.640735353813216,-3.6963823,1.3599539
0,27.71592006307273,-4.1584215,1.3694372
0,19.214995779201743,-3.2432203,1.2203847
0,25.808699118935273,-4.0688496,0.8495326
0,25.54475976194979,-4.689226,1.084583
0,39.345347104543805,-3.8931074,1.3359591
0,34.889610922042664,-3.296958,0.9830525
0,26.398638457774968,-4.514418,0.72532105
0,16.735542612043517,-4.008393,0.8767587
0,30.613497147623228,-3.0527194,1.5344769
0,23.834872717442913,-3.8849478,1.3386046
0,33.3192734863618,-4.988603,0.7912817
0,30.825694867764483,-4.491721,0.76364416
0,40.09822095782245,-4.192621,1.1972685
0,27.999600437169374,-4.2934904,1.203146
0,38.14374709184456,-4.196615,1.0881715
0,33.01264046864839,-3.084252,1.4885792
0,29.339739849519844,-3.9803205,1.1318517
0,20.08896022088629,-4.494979,0.7531537
0,26.180806667531257,-4.5558643,0.9276144
0,24.80307452145416,-3.2085671,1.1513765
0,30.261744487485757,-4.0172386,1.0546632
0,31.454908600777163,-4.3227243,1.0075934
0,30.74288011125569,-4.5693846,0.8158667
0,23.97635485714721,-3.75666,1.0986062
0,26.56868459590528,-4.1355467,1.3204668
0,21.330020027015966,-4.242705,1.254732
0,24.880997691593002,-4.6439915,1.3166032
0,19.694033712863735,-3.8499703,1.1506711
0,24.190012997709978,-3.405189,1.2451799
0,32.179741674415666,-3.80297,1.431118
0,25.978745130652413,-4.3417344,1.1927346
0,28.1883199640777,-5.340502,1.2794894
0,32.37003704706971,-4.7842274,1.0853636
0,24.826730621136807,-4.8915033,1.2045367
0,18.137318171237045,-4.5214033,1.3094915
0,18.644807952681237,-4.4887877,1.3481855
0,46.369442542230985,-5.179324,1.1982
0,39.16513684740154,-5.6744556,1.147018
0,26.531383044052554,-4.0352,1.3137244
0,17.776246865568933,-4.1610937,1.3687291
0,20.826837818805203,-4.284401,1.2904266
0,20.996796593508048,-4.683054,0.78706294
0,34.765846037144556,-4.239717,1.5008097
0,22.291838973282154,-5.007138,1.3191446
0,24.04370575657436,-3.782774,1.1734548
0,19.412465754691148,-4.4049826,1.3766602
0,16.837938529355615,-4.822958,1.3101846
0,18.18686909324142,-4.7167425,1.2997068
0,19.605370995677063,-4.1734753,1.3324051
0,25.591596733473658,-2.5897064,1.3675498
0,20.626972705438533,-2.9073179,1.4359388
0,31.102933107037607,-4.657049,1.2724303
0,41.06310873126319,-4.82559,1.2209496
0,12.607687840195002,-4.542918,1.2366233
0,22.91519867126823,-3.8109167,0.98794574
0,24.80313302238296,-4.2334595,1.412486
0,19.769100630609692,-3.6914518,1.28554
0,29.83526167516565,-4.487685,0.6293624
0,24.19223599851658,-4.8201094,1.2536744
0,54.290457787298756,-3.6315928,1.2016245
0,29.67566621336382,-3.34486,0.87987983
0,25.749501603775574,-5.177541,1.2000277
0,25.172903257124908,-4.488367,1.2940924
0,29.58680669004378,-3.9584098,1.4225996
0,30.648987371127227,-2.8887773,1.5092044
0,19.94736165957769,-3.9983256,1.021439
0,31.601047627053383,-2.6815553,1.5278708
0,35.70566187182256,-2.0022788,1.6313235
0,33.090682061033796,-3.8203619,1.3605173
0,46.07821558615199,-4.1799965,1.3615656
0,23.592921859131565,-5.132126,1.1446912
0,26.857820530132493,-4.753634,1.1798058
0,17.649252332867807,-3.671243,1.3812879
0,18.031869368358606,-4.01986,0.7433792
0,19.867437645109092,-4.3119473,0.6858134
0,19.453406418969784,-3.8454885,1.279292
0,21.08380965417001,-3.8816822,1.2022573
0,22.491803598722996,-3.79691,1.1227425
0,25.748038476772766,-3.1987097,1.4446648
0,30.952245252577384,-3.2009046,1.5281955
0,47.94106426389433,-3.6973827,1.4022219
0,30.956334417211508,-3.1718206,1.3832514
0,27.455604018425795,-4.0248795,1.0222323
0,21.973959357206173,-4.837451,1.3115075
0,35.47080816976345,-5.3110976,1.1600772
0,22.539648394987942,-4.381023,0.8055606
0,17.946719624751907,-4.6423244,1.0152737
0,19.128786914601065,-3.324482,1.142337
0,27.10511877206543,-3.205445,1.0332406
0,24.10564493825454,-3.188009,1.4770567
0,36.11184605321761,-4.379369,0.6840172
0,34.59828706417856,-5.3424144,0.8756089
0,18.843833707701684,-5.041194,1.3309139
0,23.06052290126732,-2.9605255,1.3704321
0,23.408828533651572,-4.0720844,0.81589925
0,32.33917881566939,-4.783479,1.2505863
0,26.933867253208717,-5.076821,0.7180594
0,35.78546467957595,-4.489085,0.962
0,21.344224693921234,-4.085721,1.4210203
0,13.57963529134245,-3.6117482,1.3833705
0,24.41483111538499,-4.055038,0.9865521
0,22.111328940212644,-3.5101418,1.0249007
0,27.581754444844833,-3.712803,1.4273884
0,23.865985684534643,-3.8894076,0.7747597
0,35.565055328385924,-3.7994633,0.6240846
0,20.735529355527134,-4.606823,1.3736646
0,28.146921715786796,-4.7724285,1.4179271
0,27.178430723904114,-4.2899933,1.3569629
0,23.840921935048655,-3.2785983,1.4500413
0,18.201601525179022,-3.3181143,1.4730039
0,13.028775467271817,-3.6103053,1.3060747
0,19.35952861297639,-5.0174694,1.2935381
0,11.406603150624385,-3.8467078,1.1684918
0,20.22381473603633,-3.866195,0.78481287
0,13.268824133775333,-3.3951397,1.0740429
0,22.965262870044544,-4.1601305,0.7622034
0,26.31315121646159,-4.932193,0.5683674
0,32.2819166009735,-4.908117,1.2653215
0,27.639724012032794,-3.7930894,1.3911023
0,23.261247257367067,-4.3791633,0.7524476
0,12.911539158159412,-3.9916816,0.97932094
0,30.31439709909467,-4.4234295,0.8479049
0,27.643728258425675,-3.9271166,1.1538911
0,21.67680244616141,-4.1575685,1.3084792
0,16.728339678721078,-3.719794,1.3317758
0,12.615981168867371,-3.8418229,1.2106682
0,11.914695306222871,-4.12018,1.3831062
0,18.79707211960121,-4.7181396,1.3254972
0,13.486432946532183,-4.1814127,1.2474475
0,31.63605017485059,-5.0219936,1.239625
0,19.385340247534394,-3.4564157,1.4810946
0,25.657427881770417,-4.16197,1.2292686
0,23.715761087167877,-4.5645733,1.3496281
0,44.103759146903684,-3.6033287,1.3929716
0,20.388036459169783,-4.1667743,1.320543
0,17.795499958870526,-4.36762,1.0756855
0,18.017227195255046,-4.4594235,1.1098976
0,28.36699320356567,-4.636629,1.4022883
0,23.705708775269414,-3.5798454,1.4427955
0,33.331080414851414,-4.650736,0.929234
0,28.658829822456255,-4.345194,0.8192414
0,18.96605135580721,-4.1542416,1.4013139
0,27.605070903331637,-4.366339,1.358549
0,17.88096692118185,-3.5178475,1.4526724
0,14.728691737789163,-3.3780527,1.2169871
0,28.815761143076564,-2.8290143,1.0793858
0,26.496370480358912,-3.3004973,1.1222508
0,32.678187413229445,-4.39848,1.3849031
0,29.109052878179362,-4.519559,1.3351051
0,29.92029933994205,-4.163829,1.3215859
0,28.173632485596045,-4.8180423,1.2573913
0,23.22802987382738,-3.8255844,1.3073598
0,27.061692690786433,-4.9284415,1.2524099
0,26.234158163269885,-3.2946782,1.4068438
0,18.927729840100127,-3.678122,0.6997344
0,16.22261620360988,-3.8212738,1.3642998
0,26.550543684164687,-3.8199935,1.1067686
0,29.58729210625483,-4.0030103,1.1156166
0,38.60109020401907,-4.9864993,1.3052379
0,20.739152011851477,-3.9016364,1.3556308
0,20.625263308899953,-3.7151,0.8823705
0,39.04217290891142,-2.384127,1.1853052
0,34.981132777537084,-2.4094079,1.5526944
0,26.697022269674598,-2.6250732,1.2255744
0,29.365394142567595,-4.1387367,0.68327516
0,29.6493407593374,-3.3195157,1.3626097
0,28.777087626611873,-3.9123077,1.4342881
0,17.78764742285057,-4.410321,1.0960646
0,22.85986113549857,-4.3533707,1.2258241
0,18.262396437182908,-4.223257,1.066837
0,28.825029416005002,-4.667417,0.9004141
0,41.80798128259562,-3.5548077,1.0299847
0,33.133016369759716,-4.230581,0.7545075
0,23.896251883511486,-4.4233036,0.74175644
0,51.189473515552876,-3.7813296,1.1050304
0,36.43680513081525,-3.157343,1.1566797
0,26.5773960629688,-4.2420554,0.555501
0,25.974098056635583,-3.8842225,0.59115154
0,17.605237315458105,-3.8511224,1.2429082
0,19.083637423583212,-4.5114717,0.95237684
0,25.18295538983272,-4.40214,0.6946004
0,19.958910394624155,-4.6805944,1.1359435
0,32.28189077421008,-3.994265,1.3302046
0,38.247075731391774,-4.1545606,1.3238128
0,29.974853713444475,-5.0766716,1.312986
0,38.65375042843685,-5.3646803,1.2544858
0,30.910239089191737,-4.1845865,0.9764515
0,21.627296639811405,-2.847004,1.0106521
0,22.951488461983345,-2.219595,1.4763219
0,29.496648166254236,-3.6941423,1.4638827
0,22.167193923862683,-3.8953862,1.0135863
0,16.534728319092057,-4.02707,1.4045134
0,35.48686043086539,-4.265175,1.3646779
0,29.968773291603554,-3.9764154,1.3458343
0,28.245888127455885,-3.2385771,1.2572321
0,25.301152584227054,-4.1258726,1.4393419
0,40.65206115228064,-4.7477508,1.289923
0,27.945757801627774,-5.0588293,1.3115579
0,27.105919020391326,-4.3381467,1.3466628
0,22.898156134279127,-4.8697133,1.2410269
0,27.715172667493878,-2.7532382,1.5513909
0,21.988483699950777,-4.1142015,1.3864698
0,20.319221653152695,-4.3703375,1.3812826
0,18.70640959820012,-4.370928,1.4214146
0,15.645503150105046,-4.403592,1.4003795
0,12.916275507938963,-4.581413,1.3378953
0,12.216097663754692,-4.2860107,1.3778903
0,17.193380453073964,-4.1177554,1.3515987
0,21.082025817337794,-3.817936,1.4562422
0,32.271043568808196,-4.0383415,0.8957629
0,16.464477437926092,-3.280323,1.4215991
0,21.043975525728776,-3.8924568,0.9461094
0,24.49408004225279,-4.212427,0.87169987
0,18.291264952483786,-3.920632,1.1394701
0,21.32313176567556,-4.2036247,1.0925996
0,23.01205093933709,-5.04347,1.1651237
0,29.77990864556959,-4.8350964,1.1726207
0,16.8209336024593,-4.02728,1.3357432
0,19.778659909395213,-4.371579,1.1931418
0,18.78651803419903,-4.174526,1.3017207
0,20.04509496230579,-5.096154,1.3247911
0,29.99330140094326,-3.598909,1.4330906
0,40.611625017591635,-3.116817,1.3471981
0,30.67504661296515,-3.1330998,1.112941
0,25.617914780132605,-3.456954,0.98944914
0,33.489088956048064,-3.15087,1.0729451
0,37.98863837187855,-4.4159746,0.8213334
0,35.94813903234284,-4.6455164,1.3237289
0,25.969989372812364,-4.5659137,1.3908321
0,36.43774676739984,-2.9852295,1.4103942
0,39.88990137323626,-3.5361912,1.3404905
0,38.08224114801716,-3.807797,1.418151
0,15.142347980909634,-3.13201,1.360677
0,16.83028658397786,-3.7692463,1.0894551
0,19.533743240429867,-4.68248,1.3262321
0,17.16570852515237,-4.017562,1.3396914
0,16.06949362150151,-4.3677344,1.3138125
0,19.55153004004206,-3.999303,1.3879416
0,21.643331563146184,-4.7402377,0.70540583
0,25.00874024521948,-4.3404117,0.69083804
0,20.560262403622634,-4.680965,1.0302807
0,16.98824466693135,-4.184576,1.356091
0,30.954658331092524,-4.7364388,1.3072966
0,24.646665306114713,-4.798401,1.3171709
0,26.51395760658844,-5.3832717,1.3053962
0,18.56802463529064,-4.334671,1.2655821
0,23.18404735471969,-3.8466225,1.3958236
0,30.22611988719018,-4.098954,1.2951748
0,29.290617926213383,-4.564723,1.3469787
0,15.733989843287272,-2.867062,1.4531459
0,26.24375281407149,-3.9766102,1.3133007
0,16.971220501642854,-4.075923,1.2131927
0,23.9074248767792,-3.5712504,1.184436
0,19.36507540416016,-3.9953318,1.4125681
0,17.946856420699106,-3.6030087,1.435075
0,27.872336582366863,-4.9669857,1.1628741
0,29.267641399613197,-4.4130926,1.3389281
0,13.61211919261507,-3.8136966,1.3773357
0,22.827892981386228,-4.0754766,0.91238284
0,31.933669387605754,-5.4854283,1.0553399
0,16.604344789401658,-4.2056155,1.4386196
0,20.959418892335226,-4.352325,0.8271614
0,27.996443235253466,-2.9120889,1.3987378
0,21.928893837015334,-4.075339,1.2983371
0,56.12667546122365,-5.1458306,1.0138466
0,36.72760553835907,-3.5935493,1.3930609
0,26.484380923966672,-2.9513268,0.9576414
0,19.53170554773975,-4.0259786,1.2834204
0,19.246745715753775,-4.4010253,1.3017743
0,28.049299926854005,-4.8366637,0.8534322
0,29.986034849468602,-4.4875436,0.70904475
0,24.400743173008156,-4.233022,0.64025927
0,15.92102402938864,-4.4163027,0.6891679
0,11.52361539698483,-5.046501,1.261027
0,9.425562276200878,-3.8945663,1.3487802
0,21.472586487366947,-4.074886,0.85102654
0,22.378620581991026,-3.8821647,0.83205265
0,21.496607821592647,-4.3157644,0.8347749
0,11.018792091483634,-4.0357714,1.2785144
0,18.929747786868372,-4.8930774,1.2885232
0,17.46071560706357,-3.8836536,0.7918517
0,25.01889589419131,-3.8576157,0.7762385
0,34.512608475668806,-3.6186624,0.8176133
0,33.71060362899728,-4.6593366,0.54079276
0,14.87627344700739,-4.231738,1.0707254
0,19.789735695189997,-4.347608,1.3900754
0,30.418527746774146,-2.8738415,1.3145093
0,34.181294501813895,-3.7668967,1.1741027
0,22.61246614933617,-4.4300604,1.4088023
0,20.764122179489682,-4.349382,1.2506765
0,41.722025512057726,-5.1577616,1.0901269
0,35.79521120204381,-4.640162,1.1254417
0,16.633183118122794,-4.59231,0.8532873
0,23.24843158934018,-3.2785053,1.4799842
0,32.39778014838977,-4.4096513,1.2609184
0,19.23909006762894,-3.755231,1.327033
0,22.515623007995053,-3.6269884,1.2738962
0,28.512138678486664,-3.19309,1.508053
0,28.15841719471855,-3.8155763,1.3139426
0,22.02694811214944,-3.8581388,0.9088187
0,31.596749861206533,-4.169631,1.2209631
0,24.736047175833953,-2.6711397,1.1303514
0,49.42926044886734,-2.667139,0.8366977
0,18.524068454434357,-3.432341,1.0924573
0,27.28767848150424,-4.3232336,1.1181105
0,28.080267979869603,-4.456906,1.2923511
0,35.64943482272091,-4.6964483,1.3093052
0,29.827334494397597,-4.1215763,1.3417757
0,19.3229547440971,-4.4484024,0.7565655
0,18.648704341838638,-4.032798,1.0334032
0,27.993900288196066,-4.232977,1.412664
0,24.37026509386225,-3.8893332,1.3212813
0,47.07654173768588,-5.0589857,1.1536912
0,26.432945660859037,-3.5995593,1.1998221
0,33.60688747505331,-2.6042967,0.71464026
0,30.858203477593737,-2.2907174,1.4469278
0,37.428712225022196,-4.1522713,1.40534
0,25.638636324834458,-3.3943057,1.4482423
0,29.383178944724296,-4.4740853,1.2412759
0,20.80070424677382,-4.255449,1.3903111
0,29.203503736842908,-3.7225094,1.3927823
0,20.22130903396157,-3.7324157,1.4368289
0,28.963095910143497,-3.6911778,1.4749205
0,26.45939499551495,-4.3252573,1.4417493
0,16.448109709190604,-4.5422688,1.019836
0,18.12766232288726,-3.710381,1.1193061
0,20.610335890637504,-4.013611,1.3239955
0,16.041411519803788,-4.5132,1.3222307
0,26.400135472480628,-3.5526938,1.3917568
0,20.16440396023661,-3.4018373,1.4406153
0,33.33450629020166,-3.940437,1.3885477
0,45.02198614599119,-3.6647344,1.0686878
0,41.682796908875346,-2.6907406,1.3617808
0,30.22224372412835,-3.842452,1.3531541
0,38.248390135134855,-2.9968977,1.5128088
0,22.08147713378706,-3.804688,1.4197897
0,24.28136622579619,-3.6640697,0.9702272
0,24.53811227349391,-4.6635327,1.1299931
0,28.465015230779183,-4.916421,1.3675201
0,23.004912044423364,-4.3918104,1.2006683
0,16.64301102816112,-3.8170538,0.8271303
0,17.05166452949769,-3.7213762,1.0558285
0,16.476508261436415,-3.3448057,1.1730134
0,20.66485768445082,-4.5312614,0.95022213
0,49.45963163442106,-3.5595322,1.4793097
0,50.93703008887499,-3.2429724,1.4891175
0,28.502392928768913,-3.4170754,1.1007738
0,11.801774203478088,-3.6623192,1.4400355
0,29.68205912310554,-2.445138,1.4013162
0,40.62803992178811,-2.490514,1.2558299
0,25.97786551254154,-4.0806684,1.3866137
0,21.512016213161857,-4.22124,1.3793523
0,14.275099272738771,-4.4658995,1.3105725
0,17.51103210926449,-4.4370685,1.2338299
0,17.60005263360358,-3.8015883,1.4599155
